site,tag,species,dbh,height,canopy_ht,brooms,rot,Dead / Alive_v1,Dead / Alive_v2,Dead / Alive_v3,Dead / Alive_v4,Inf Location_v1,Inf Location_v2,Inf Location_v3,Inf Location_v4,Gouting_v1,Gouting_v2,Gouting_v3,Gouting_v4,Beetle_v1,Beetle_v2,Beetle_v3,Beetle_v4,NL_v1,NL_v2,NL_v3,NL_v4,NLW_v1,NLW_v2,NLW_v3,NLW_v4,NM_v1,NM_v2,NM_v3,NM_v4,NMW_v1,NMW_v2,NMW_v3,NMW_v4,NH_v1,NH_v2,NH_v3,NH_v4,NHW_v1,NHW_v2,NHW_v3,NHW_v4,SL_v1,SL_v2,SL_v3,SL_v4,SLW_v1,SLW_v2,SLW_v3,SLW_v4,SM_v1,SM_v2,SM_v3,SM_v4,SMW_v1,SMW_v2,SMW_v3,SMW_v4,SH_v1,SH_v2,SH_v3,SH_v4,SHW_v1,SHW_v2,SHW_v3,SHW_v4,Notes_v1,Notes_v2,Notes_v3,Notes_v4,WSB_v1,WSB_v2,WSB_v3,WSB_v4,infested_v1,infested_v2,infested_v3,infested_v4,new_infestation,tag_ID,unique_ID,Number,Description,GeometryType,Latitude,Longitude,Elevation,GeoidOffset,distance,tagID
SOAP,69,ABLA,,7.8,0,0,0,1,1,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,1,0,0,0,,,0,0,0,0,0,0,,,,,,,,,,,0,0,1,0,1,ABLA69,SOAPABLA69,1792,,Point,40.54546672,-111.0297345,2650.041,,0.080432773,SOAPABLA69
SOAP,70,ABLA,7.3,,0,2,0,1,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,2 DB,2 DB,2 DB,2 DB,,,,,0,0,0,0,0,ABLA70,SOAPABLA70,1793,,Point,40.54554402,-111.029818,2648.21,,0.073172495,SOAPABLA70
SOAP,71,ABLA,3.2,21.5,0,0,0,1,1,1,1,0,0,BO,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,1,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,,,,,,0,0,1,0,1,ABLA71,SOAPABLA71,1794,,Point,40.54555195,-111.0297921,2645.462,,0.071844277,SOAPABLA71
SOAP,73,ABLA,,3.2,0,0,0,1,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,ABLA73,SOAPABLA73,1796,,Point,40.54554696,-111.0298263,2644.835,,0.073016718,SOAPABLA73
SOAP,74,ABLA,2,12.2,0,0,0,1,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,ABLA74,SOAPABLA74,1797,,Point,40.54553738,-111.029835,2645.1,,0.074227001,SOAPABLA74
SOAP,75,ABLA,3.7,1.2,,1,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,1 DB,1 DB,1 DB,1 DB,,,,,0,0,0,0,0,ABLA75,SOAPABLA75,1798,,Point,40.54553205,-111.0298312,2645.112,,0.07472552,SOAPABLA75
SOAP,485,ABLA,4.2,6,,0,0,0,0,0,0,0,0,0,0,,,,0,TB,TB,TB,TB,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,"3-5 yrs dead, Bent","3-5 yrs dead, Bent","3-5 yrs dead, Bent","3-5 yrs dead, Bent",,,,,0,0,0,0,0,ABLA485,SOAPABLA485,1799,,Point,40.54551311,-111.0298426,2646.431,,0.077000883,SOAPABLA485
SOAP,37,ABLA,3,20.7,0,0,0,1,1,1,1,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,ABLA37,SOAPABLA37,1802,,Point,40.54550463,-111.0298017,2644.915,,0.077162362,SOAPABLA37
SOAP,689,ABLA,3.7,7.4,,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,"Broken top, 3-5 yrs dead","Broken top, 3-5 yrs dead","Broken top, 3-5 yrs dead","Broken top, 3-5 yrs dead",,,,,0,0,0,0,0,ABLA689,SOAPABLA689,1800,,Point,40.54553176,-111.0298023,2645.94,,0.07421739,SOAPABLA689
SOAP,36,ABLA,6.8,42.9,0,2,0,1,1,1,1,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,1 DB,1 DB,1 DB,1 DB,,,,,0,0,0,0,0,ABLA36,SOAPABLA36,1801,,Point,40.54552562,-111.0298033,2646.757,,0.074902954,SOAPABLA36
SOAP,76,ABLA,3.6,26.1,0,1,0,1,1,1,1,0,0,BO,BO,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,1,1,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,1,1,0,0,,,,,,,,,,,0,0,1,1,1,ABLA76,SOAPABLA76,1803,,Point,40.54549039,-111.0298034,2647.941,,0.07874327,SOAPABLA76
SOAP,77,ABLA,2.4,17,0,1,0,1,1,1,1,0,0,0,BO,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,1,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,,,,,,0,0,0,1,1,ABLA77,SOAPABLA77,1804,,Point,40.54549396,-111.0298117,2647.156,,0.078494138,SOAPABLA77
SOAP,78,ABLA,1.8,9.5,0.5,0,0,1,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,ABLA78,SOAPABLA78,1805,,Point,40.54549604,-111.0297994,2647.378,,0.078061527,SOAPABLA78
SOAP,79,ABLA,,1.7,0,0,0,1,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,ABLA79,SOAPABLA79,1806,,Point,40.54548667,-111.0298043,2645.916,,0.079163806,SOAPABLA79
SOAP,80,ABLA,2,12.3,0,5,0,1,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,3 DB,3 DB,3 DB,3 DB,,,,,0,0,0,0,0,ABLA80,SOAPABLA80,1807,,Point,40.54549781,-111.0297765,2646.816,,0.077519168,SOAPABLA80
SOAP,81,ABLA,5.3,36.7,6.2,0,0,1,1,1,1,0,BO,BO,BO,,,,0,0,0,0,0,0,1,0,1,0,0,,,0,0,1,1,0,0,,,0,0,1,1,0,0,,,0,0,0,0,0,0,,,0,0,0,1,0,0,,,0,0,1,0,0,0,,,,,,,,,,,0,1,1,1,1,ABLA81,SOAPABLA81,1808,,Point,40.54547749,-111.0298063,2648.444,,0.080197954,SOAPABLA81
SOAP,82,ABLA,1.1,8.5,5.8,0,0,1,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,low under snow,low under snow,,,,,0,0,0,0,0,ABLA82,SOAPABLA82,1809,,Point,40.54547715,-111.0298152,2648.286,,0.080384381,SOAPABLA82
SOAP,83,ABLA,1.3,10.6,7.6,0,0,1,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,ABLA83,SOAPABLA83,1810,,Point,40.54547954,-111.0298045,2647.158,,0.079944879,SOAPABLA83
SOAP,84,ABLA,1.3,9,7.2,0,0,1,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,under snow,under snow,,,,,0,0,0,0,0,ABLA84,SOAPABLA84,1811,,Point,40.54548462,-111.0298015,2645.853,,0.079341845,SOAPABLA84
SOAP,85,ABLA,1.1,9.5,1.3,0,0,1,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,low under snow,low under snow,,,,,0,0,0,0,0,ABLA85,SOAPABLA85,1812,,Point,40.5454855,-111.0298036,2646.949,,0.079279952,SOAPABLA85
SOAP,86,ABLA,1.6,10,2.7,0,0,1,1,1,1,BO,BO,BO,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,1,1,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,under snow,under snow,,,,,1,1,0,0,0,ABLA86,SOAPABLA86,1813,,Point,40.54547808,-111.0298121,2648.712,,0.080230276,SOAPABLA86
SOAP,44,ABLA,,5.4,0,2,0,1,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,"2 DB, 2 Dead","2 DB, 2 Dead","2 DB, 2 Dead, under snow","2 DB, 2 Dead, under snow",,,,,0,0,0,0,0,ABLA44,SOAPABLA44,1769,,Point,40.54553263,-111.0297263,2644.414,,0.073073609,SOAPABLA44
SOAP,87,ABLA,1.2,11.8,7,0,0,1,1,1,1,0,0,0,BO,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,1,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,under snow,under snow,,,,,0,0,0,1,1,ABLA87,SOAPABLA87,1814,,Point,40.54546985,-111.0298036,2646.415,,0.080987948,SOAPABLA87
SOAP,88,ABLA,4.7,40.6,0,0,0,1,1,1,1,0,BO,BO,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,1,1,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,,,,,,0,1,1,0,1,ABLA88,SOAPABLA88,1815,,Point,40.54548992,-111.029786,2646.681,,0.078521782,SOAPABLA88
SOAP,89,ABLA,1.2,9.7,4.2,0,0,1,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,ABLA89,SOAPABLA89,1816,,Point,40.54548696,-111.0297958,2646.207,,0.078995513,SOAPABLA89
SOAP,90,ABLA,4.2,38.3,7.8,0,0,1,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,ABLA90,SOAPABLA90,1817,,Point,40.54548172,-111.0298003,2648.734,,0.079639145,SOAPABLA90
SOAP,91,ABLA,1.4,15.1,5.4,0,0,1,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,ABLA91,SOAPABLA91,1818,,Point,40.5454746,-111.0298015,2648.844,,0.080435754,SOAPABLA91
SOAP,92,ABLA,6.1,49.1,0.8,0,0,1,1,1,1,BO,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,1,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,,,,,,1,0,0,0,0,ABLA92,SOAPABLA92,1819,,Point,40.5454592,-111.0298059,2649.781,,0.082187552,SOAPABLA92
SOAP,93,ABLA,1,9.8,0.8,0,0,1,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,ABLA93,SOAPABLA93,1820,,Point,40.5454613,-111.0298076,2647.661,,0.081985621,SOAPABLA93
SOAP,94,ABLA,1.4,9.3,6.1,0,0,1,1,1,1,0,BO,BO,BO,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,,,0,0,1,1,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,,,,,,0,1,1,1,1,ABLA94,SOAPABLA94,1821,,Point,40.54545833,-111.0298028,2648.119,,0.082233486,SOAPABLA94
SOAP,95,ABLA,7.5,48.2,6.6,0,0,1,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,ABLA95,SOAPABLA95,1822,,Point,40.54547208,-111.0297872,2648.66,,0.080492648,SOAPABLA95
SOAP,96,ABLA,5.5,44.2,11.3,0,0,1,1,1,1,BO,0,BO,BO,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,1,0,1,1,0,0,,,0,0,0,0,0,0,,,,,,,,,,,1,0,1,1,0,ABLA96,SOAPABLA96,1823,,Point,40.54547544,-111.0297714,2648.184,,0.079902958,SOAPABLA96
SOAP,97,ABLA,6.3,42.7,0,1,0,1,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,ABLA97,SOAPABLA97,1824,,Point,40.5454705,-111.0297755,2646.744,,0.080500499,SOAPABLA97
SOAP,98,ABLA,4,12.1,0,0,0,1,1,1,1,0,0,0,BO,,,,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,,,,,,0,0,0,1,1,ABLA98,SOAPABLA98,1825,,Point,40.54545744,-111.0297802,2645.924,,0.081997869,SOAPABLA98
SOAP,99,ABLA,1.5,13,4.6,0,0,1,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,ABLA99,SOAPABLA99,1826,,Point,40.54545976,-111.0298007,2646.329,,0.082044409,SOAPABLA99
SOAP,100,ABLA,1.6,12.4,3,0,0,1,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,ABLA100,SOAPABLA100,1827,,Point,40.54545895,-111.0298001,2645.448,,0.082123635,SOAPABLA100
SOAP,101,ABLA,,1.8,0,0,0,1,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,ABLA101,SOAPABLA101,1828,,Point,40.54547297,-111.0298354,2646.194,,0.081201423,SOAPABLA101
SOAP,102,ABLA,10.5,51.4,11.9,0,0,1,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,ABLA102,SOAPABLA102,1829,,Point,40.54546178,-111.0298448,2645.147,,0.082592502,SOAPABLA102
SOAP,103,ABLA,1.2,9.5,0,0,0,1,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,ABLA103,SOAPABLA103,1830,,Point,40.5454553,-111.0298498,2644.931,,0.083390741,SOAPABLA103
SOAP,104,ABLA,2.7,7.3,,0,0,0,0,0,0,0,0,0,0,,,,0,TB,TB,TB,TB,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,"Broken top, 3-5 yrs dead","Broken top, 3-5 yrs dead","Broken top, 3-5 yrs dead","Broken top, 3-5 yrs dead",,,,,0,0,0,0,0,ABLA104,SOAPABLA104,1831,,Point,40.54541215,-111.0298314,2648.114,,0.087739518,SOAPABLA104
SOAP,105,ABLA,1.8,12.4,6.5,1,0,1,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,under snow,under snow,,,,,0,0,0,0,0,ABLA105,SOAPABLA105,1832,,Point,40.54541457,-111.0298244,2647.932,,0.087358258,SOAPABLA105
SOAP,106,ABLA,1.6,9.3,7.1,0,0,1,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,Bent,Bent,Bent,Bent,,,,,0,0,0,0,0,ABLA106,SOAPABLA106,1833,,Point,40.54541288,-111.0298071,2645.915,,0.08726876,SOAPABLA106
SOAP,107,ABLA,1.2,10.1,7.9,0,0,1,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,ABLA107,SOAPABLA107,1834,,Point,40.54541454,-111.0298064,2646.425,,0.087076568,SOAPABLA107
SOAP,108,ABLA,1.1,10.2,9.1,0,0,1,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,ABLA108,SOAPABLA108,1835,,Point,40.54541261,-111.0298042,2647.056,,0.087254729,SOAPABLA108
SOAP,109,ABLA,1,11.4,7.3,0,0,1,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,ABLA109,SOAPABLA109,1836,,Point,40.54540942,-111.0298065,2647.299,,0.08763826,SOAPABLA109
SOAP,110,ABLA,,7.5,0,0,0,1,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,2 Dead,2 Dead,2 Dead,2 Dead,,,,,0,0,0,0,0,ABLA110,SOAPABLA110,1837,,Point,40.54541842,-111.0298105,2647.515,,0.086715091,SOAPABLA110
SOAP,111,ABLA,5,37.8,11.6,0,0,1,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,ABLA111,SOAPABLA111,1838,,Point,40.54541655,-111.0297933,2643.964,,0.086664962,SOAPABLA111
SOAP,112,ABLA,2.2,1,,0,0,0,0,0,0,0,0,0,0,,,,0,TB,TB,TB,TB,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,"3-5 yrs dead, Bent","3-5 yrs dead, Bent","3-5 yrs dead, Bent","3-5 yrs dead, Bent",,,,,0,0,0,0,0,ABLA112,SOAPABLA112,1839,,Point,40.54540485,-111.0298079,2646.443,,0.088159363,SOAPABLA112
SOAP,113,ABLA,3,26.3,9,0,0,1,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,ABLA113,SOAPABLA113,1840,,Point,40.54540983,-111.0298068,2647.378,,0.087597912,SOAPABLA113
SOAP,72,ABLA,2,13.8,8.9,0,0,1,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,ABLA72,SOAPABLA72,1795,,Point,40.54555658,-111.0298023,2645.547,,0.071518544,SOAPABLA72
SOAP,114,ABLA,2.3,14.9,6.2,0,0,1,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,low under snow,low under snow,,,,,0,0,0,0,0,ABLA114,SOAPABLA114,1841,,Point,40.54541632,-111.0297999,2645.94,,0.08678503,SOAPABLA114
SOAP,115,ABLA,,3.7,0,1,0,1,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,1 DB,1 DB,1 DB,1 DB,,,,,0,0,0,0,0,ABLA115,SOAPABLA115,1842,,Point,40.54542364,-111.0297682,2647.752,,0.085555897,SOAPABLA115
SOAP,116,ABLA,4.4,24.3,4.8,0,0,1,1,1,1,0,BO,BO,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,1,0,0,0,,,0,0,0,0,0,0,,,,,,,,,,,0,1,1,0,1,ABLA116,SOAPABLA116,1843,,Point,40.54540052,-111.0297621,2652.682,,0.088029775,SOAPABLA116
SOAP,117,ABLA,9.2,50.5,7.2,0,0,1,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,ABLA117,SOAPABLA117,1844,,Point,40.54539627,-111.0297435,2646.344,,0.088301595,SOAPABLA117
SOAP,118,ABLA,6.5,48.9,6.3,0,0,1,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,ABLA118,SOAPABLA118,1845,,Point,40.54542096,-111.0297519,2650.889,,0.085663451,SOAPABLA118
SOAP,119,ABLA,11.2,48.3,,0,0,0,0,0,0,0,0,0,0,,,,0,TB,TB,TB,TB,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,2-3 yrs dead,2-3 yrs dead,2-3 yrs dead,2-3 yrs dead,,,,,0,0,0,0,0,ABLA119,SOAPABLA119,1846,,Point,40.54539191,-111.0297369,2645.899,,0.08872038,SOAPABLA119
SOAP,120,ABLA,7.2,37,,0,0,0,0,0,0,0,0,0,0,,,,0,TB,TB,TB,TB,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,2-3 yrs dead,2-3 yrs dead,2-3 yrs dead,2-3 yrs dead,,,,,0,0,0,0,0,ABLA120,SOAPABLA120,1847,,Point,40.54540118,-111.0297345,2645.675,,0.087673647,SOAPABLA120
SOAP,121,ABLA,1.1,9.5,,0,0,0,0,0,0,0,0,0,0,,,,0,TB,TB,TB,TB,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,3-5 yrs dead,3-5 yrs dead,3-5 yrs dead,3-5 yrs dead,,,,,0,0,0,0,0,ABLA121,SOAPABLA121,1848,,Point,40.54539669,-111.0297461,2646.933,,0.088281035,SOAPABLA121
SOAP,122,ABLA,,2.6,0,0,0,1,1,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,7 Dead,7 Dead,"7 Dead, under snow","7 Dead, under snow",,,,,0,0,0,0,0,ABLA122,SOAPABLA122,1849,,Point,40.54538628,-111.029769,2646.87,,0.089677952,SOAPABLA122
