Number,Name,Description,GeometryType,Latitude,Longitude,Elevation,GeoidOffset
4156,potr14,"",Point,40.7709247628333,-111.107144054,2327.811,-16.648
4155,potr16,"",Point,40.7709227713333,-111.107134997333,2328.14,-16.648
4154,pico245,"",Point,40.7708713125,-111.107163696833,2327.73,-16.648
4153,pien27,"",Point,40.7708760131667,-111.107170123667,2327.929,-16.648
4152,pien28,"",Point,40.770881522,-111.107142068833,2326.655,-16.648
4151,psmeg5,"",Point,40.7708714156667,-111.107128182667,2326.587,-16.648
4150,pico73,"",Point,40.770770241,-111.107051039667,2325.825,-16.648
4149,pien8,"",Point,40.7709160328333,-111.1070460015,2325.392,-16.648
4148,psmeg3,"",Point,40.7709415151667,-111.106996799333,2323.293,-16.648
4147,pico24,"",Point,40.7709814206667,-111.1069841315,2322.243,-16.648
4145,potr4,"",Point,40.7709717943333,-111.106999443667,2325.32,-16.648
4146,Waypoint 4146,"",Point,40.7709713776667,-111.106999720833,2325.334,""
4144,potr5,"",Point,40.7709893095,-111.106980776667,2323.939,-16.648
4143,pico26,"",Point,40.7709551185,-111.107001256167,2323.83,-16.648
4142,pico25,"",Point,40.7709599151667,-111.107005135,2323.957,-16.648
4141,potr1,"",Point,40.77096094,-111.106963352333,2323.456,-16.648
4140,pico21,"",Point,40.7709367926667,-111.1069357745,2323.009,-16.648
4139,pien5,"",Point,40.7709564273333,-111.106948531667,2323.463,-16.648
4138,pien7,"",Point,40.7709342791667,-111.107022709667,2324.13,-16.648
4137,pien100,"",Point,40.7709066576667,-111.106958045,2322.441,-16.648
4135,psmeg2,"",Point,40.7709285106667,-111.10696032,2322.405,-16.648
4134,pico20,"",Point,40.7709236575,-111.106956741833,2323.209,-16.648
4133,pien6,"",Point,40.7709335118333,-111.107015728833,2324.908,-16.648
4132,pico28,"",Point,40.7709434026667,-111.107014795667,2324.301,-16.648
4131,pico30,"",Point,40.770946084,-111.107038173833,2324.96,-16.648
4130,pico32,"",Point,40.7709520001667,-111.107023575,2324.584,-16.648
4129,pien9,"",Point,40.7709633026667,-111.107014503333,2324.958,-16.648
4128,potr3,"",Point,40.7709678175,-111.1070110915,2324.908,-16.648
4127,pico240,"",Point,40.7709720558333,-111.1070042055,2323.089,-16.648
4126,pien101,"",Point,40.7709625618333,-111.106975038167,2321.527,-16.648
4125,pico23,"",Point,40.7709692505,-111.106953896667,2323.009,-16.648
4124,pico22,"",Point,40.7709537891667,-111.1069659585,2322.626,-16.648
4123,pico19,"",Point,40.7708976195,-111.106950068167,2321.044,-16.648
4122,pico16,"",Point,40.7707695596667,-111.1069590205,2324.227,-16.648
4121,pico18,"",Point,40.7708337231667,-111.1069647885,2323.429,-16.648
4120,pico17,"",Point,40.7708190691667,-111.106985948833,2323.468,-16.648
4119,pico15,"",Point,40.7708009985,-111.106989602833,2323.844,-16.648
4118,psmeg1,"",Point,40.7707844008333,-111.107018357667,2324.29,-16.648
4117,pien30,"",Point,40.770780599,-111.107065001167,2325.074,-16.648
4116,pico72,"",Point,40.7707787553333,-111.107072592667,2325.346,-16.648
4115,pico13,"",Point,40.7707742643333,-111.107024475167,2325.242,-16.648
4114,pico12,"",Point,40.7707610063333,-111.1070301335,2325.819,""
4113,pico11,"",Point,40.7707458421667,-111.107016660167,2326.284,-16.648
4110,pico10,"",Point,40.770714002,-111.107029746667,2326.734,-16.648
4109,pico9,"",Point,40.770692382,-111.1070153185,2325.503,-16.648
4108,pico8,"",Point,40.770689549,-111.106987894833,2325.852,-16.648
4107,pico6,"",Point,40.7706323891667,-111.1069876935,2325.386,-16.648
4106,pico5,"",Point,40.7706316345,-111.106995023667,2327.02,-16.648
4105,pico4,"",Point,40.7705799075,-111.1070413635,2327.531,-16.648
4104,pico3,"",Point,40.7705940808333,-111.107022517833,2321.399,-16.648
4103,pico2,"",Point,40.7705889341667,-111.107013440667,2327.462,-16.648
4102,pico1,"",Point,40.7705747356667,-111.106943191,2327.392,-16.648
4101,5409,"",Point,40.77090447,-111.107036714667,2325.088,-16.648
4100,5752,"",Point,40.7705565401667,-111.107367069833,2332.113,-16.648
4099,5685,"",Point,40.7706647701667,-111.107326035667,2329.45,-16.648
4098,5589,"",Point,40.77059345,-111.107141011667,2329.173,-16.648
4097,5565,"",Point,40.77059485,-111.107087697667,2327.084,-16.648
4096,5564,"",Point,40.7705981955,-111.107081120333,2325.935,-16.648
4095,5563,"",Point,40.7705854805,-111.107068594,2329.258,-16.648
4094,5562,"",Point,40.7705850473333,-111.10707689,2328.235,-16.648
4093,5561,"",Point,40.7705843928333,-111.107081062667,2327.6,-16.648
4092,5504,"",Point,40.7706169981667,-111.107054252333,2326.287,-16.648
4091,5501,"",Point,40.7706273616667,-111.107053939667,2326.744,-16.648
